date,neighborhood,occupancy,booking_count
2017-03-28,lavington,0.882,63
2017-03-28,langata,0.643,55
2017-03-28,gigiri,0.366,67
2017-03-28,parklands,0.386,59
2017-03-28,upperhill,0.335,59
2017-03-28,kileleshwa,0.442,63
2017-03-28,runda,0.408,67
2017-03-28,muthaiga,0.565,67
2017-03-28,south-b,0.363,55
2017-03-28,south-c,0.464,51
2017-03-28,ngong-road,0.355,59
2017-03-28,thika-road,0.39,51
2017-03-29,westlands,0.903,130
2017-03-29,kilimani,0.675,122
2017-03-29,karen,0.635,130
2017-03-29,lavington,0.98,122
2017-03-29,langata,0.98,107
2017-03-29,gigiri,0.473,130
2017-03-29,parklands,0.501,114
2017-03-29,upperhill,0.415,114
2017-03-29,kileleshwa,0.585,122
2017-03-29,runda,0.572,130
2017-03-29,muthaiga,0.846,130
2017-03-29,south-b,0.451,107
2017-03-29,south-c,0.666,99
2017-03-29,ngong-road,0.462,114
2017-03-29,thika-road,0.482,99
2017-03-30,westlands,0.873,124
2017-03-30,kilimani,0.655,117
2017-03-30,karen,0.618,124
2017-03-30,lavington,0.98,117
2017-03-30,langata,0.976,102
2017-03-30,gigiri,0.463,124
2017-03-30,parklands,0.49,109
2017-03-30,upperhill,0.408,109
2017-03-30,kileleshwa,0.571,117
2017-03-30,runda,0.556,124
2017-03-30,muthaiga,0.82,124
2017-03-30,south-b,0.443,102
2017-03-30,south-c,0.647,94
2017-03-30,ngong-road,0.452,109
2017-03-30,thika-road,0.473,94
2017-03-31,westlands,0.98,130
2017-03-31,kilimani,0.765,122
2017-03-31,karen,0.725,130
2017-03-31,lavington,0.98,122
2017-03-31,langata,0.98,107
2017-03-31,gigiri,0.563,130
2017-03-31,parklands,0.591,114
2017-03-31,upperhill,0.505,114
2017-03-31,kileleshwa,0.675,122
2017-03-31,runda,0.662,130
2017-03-31,muthaiga,0.936,130
2017-03-31,south-b,0.541,107
2017-03-31,south-c,0.756,99
2017-03-31,ngong-road,0.552,114
2017-03-31,thika-road,0.572,99
2017-04-01,westlands,0.77,86
2017-04-01,kilimani,0.613,81
2017-04-01,karen,0.605,86
2017-04-01,lavington,0.98,81
2017-04-01,langata,0.844,71
2017-04-01,gigiri,0.488,86
2017-04-01,parklands,0.511,76
2017-04-01,upperhill,0.449,76
2017-04-01,kileleshwa,0.575,81
2017-04-01,runda,0.547,86
2017-04-01,muthaiga,0.74,86
2017-04-01,south-b,0.48,71
2017-04-01,south-c,0.615,65
2017-04-01,ngong-road,0.477,76
2017-04-01,thika-road,0.507,65
2017-04-02,westlands,0.714,75
2017-04-02,kilimani,0.575,71
2017-04-02,karen,0.575,75
2017-04-02,lavington,0.98,71
2017-04-02,langata,0.779,61
2017-04-02,gigiri,0.469,75
2017-04-02,parklands,0.491,66
2017-04-02,upperhill,0.435,66
2017-04-02,kileleshwa,0.55,71
2017-04-02,runda,0.519,75
2017-04-02,muthaiga,0.691,75
2017-04-02,south-b,0.465,61
2017-04-02,south-c,0.579,57
2017-04-02,ngong-road,0.459,66
2017-04-02,thika-road,0.491,57
2017-04-03,westlands,0.954,140
2017-04-03,kilimani,0.71,132
2017-04-03,karen,0.662,140
2017-04-03,lavington,0.98,132
2017-04-03,langata,0.98,115
2017-04-03,gigiri,0.49,140
2017-04-03,parklands,0.52,123
2017-04-03,upperhill,0.428,123
2017-04-03,kileleshwa,0.607,132
2017-04-03,runda,0.597,140
2017-04-03,muthaiga,0.891,140
2017-04-03,south-b,0.465,115
2017-04-03,south-c,0.698,106
2017-04-03,ngong-road,0.479,123
2017-04-03,thika-road,0.496,106
2017-04-04,westlands,0.553,61
2017-04-04,kilimani,0.436,57
2017-04-04,karen,0.446,61
2017-04-04,lavington,0.826,57
2017-04-04,langata,0.608,50
2017-04-04,gigiri,0.356,61
2017-04-04,parklands,0.375,54
2017-04-04,upperhill,0.327,54
2017-04-04,kileleshwa,0.428,57
2017-04-04,runda,0.392,61
2017-04-04,muthaiga,0.538,61
2017-04-04,south-b,0.355,50
2017-04-04,south-c,0.444,46
2017-04-04,ngong-road,0.345,54
2017-04-04,thika-road,0.381,46
2017-04-05,westlands,0.98,159
2017-04-05,kilimani,0.776,149
2017-04-05,karen,0.714,159
2017-04-05,lavington,0.98,149
2017-04-05,langata,0.98,130
2017-04-05,gigiri,0.522,159
2017-04-05,parklands,0.554,140
2017-04-05,upperhill,0.453,140
2017-04-05,kileleshwa,0.65,149
2017-04-05,runda,0.647,159
2017-04-05,muthaiga,0.976,159
2017-04-05,south-b,0.491,130
2017-04-05,south-c,0.76,121
2017-04-05,ngong-road,0.511,140
2017-04-05,thika-road,0.524,121
2017-04-06,westlands,0.716,93
2017-04-06,kilimani,0.547,87
2017-04-06,karen,0.534,93
2017-04-06,lavington,0.98,87
2017-04-06,langata,0.795,76
2017-04-06,gigiri,0.41,93
2017-04-06,parklands,0.434,82
2017-04-06,upperhill,0.368,82
2017-04-06,kileleshwa,0.501,87
2017-04-06,runda,0.476,93
2017-04-06,muthaiga,0.681,93
2017-04-06,south-b,0.4,76
2017-04-06,south-c,0.547,71
2017-04-06,ngong-road,0.399,82
2017-04-06,thika-road,0.428,71
2017-04-07,westlands,0.745,81
2017-04-07,kilimani,0.596,76
2017-04-07,karen,0.591,81
2017-04-07,lavington,0.98,76
2017-04-07,langata,0.815,66
2017-04-07,gigiri,0.48,81
2017-04-07,parklands,0.502,71
2017-04-07,upperhill,0.443,71
2017-04-07,kileleshwa,0.564,76
2017-04-07,runda,0.534,81
2017-04-07,muthaiga,0.717,81
2017-04-07,south-b,0.473,66
2017-04-07,south-c,0.599,62
2017-04-07,ngong-road,0.469,71
2017-04-07,thika-road,0.5,62
2017-04-08,westlands,0.897,111
2017-04-08,kilimani,0.7,104
2017-04-08,karen,0.673,111
2017-04-08,lavington,0.98,104
2017-04-08,langata,0.98,91
2017-04-08,gigiri,0.531,111
2017-04-08,parklands,0.557,98
2017-04-08,upperhill,0.481,98
2017-04-08,kileleshwa,0.632,104
2017-04-08,runda,0.612,111
2017-04-08,muthaiga,0.851,111
2017-04-08,south-b,0.515,91
2017-04-08,south-c,0.695,84
2017-04-08,ngong-road,0.52,98
2017-04-08,thika-road,0.544,84
2017-04-09,westlands,0.98,139
2017-04-09,kilimani,0.796,131
2017-04-09,karen,0.749,139
2017-04-09,lavington,0.98,131
2017-04-09,langata,0.98,114
2017-04-09,gigiri,0.578,139
2017-04-09,parklands,0.608,122
2017-04-09,upperhill,0.517,122
2017-04-09,kileleshwa,0.695,131
2017-04-09,runda,0.685,139
2017-04-09,muthaiga,0.977,139
2017-04-09,south-b,0.554,114
2017-04-09,south-c,0.785,106
2017-04-09,ngong-road,0.567,122
2017-04-09,thika-road,0.585,106
2017-04-10,westlands,0.837,117
2017-04-10,kilimani,0.63,110
2017-04-10,karen,0.599,117
2017-04-10,lavington,0.98,110
2017-04-10,langata,0.935,96
2017-04-10,gigiri,0.451,117
2017-04-10,parklands,0.478,103
2017-04-10,upperhill,0.399,103
2017-04-10,kileleshwa,0.555,110
2017-04-10,runda,0.538,117
2017-04-10,muthaiga,0.788,117
2017-04-10,south-b,0.433,96
2017-04-10,south-c,0.624,89
2017-04-10,ngong-road,0.44,103
2017-04-10,thika-road,0.463,89
2017-04-11,westlands,0.761,102
2017-04-11,kilimani,0.578,96
2017-04-11,karen,0.558,102
2017-04-11,lavington,0.98,96
2017-04-11,langata,0.848,84
2017-04-11,gigiri,0.425,102
2017-04-11,parklands,0.45,90
2017-04-11,upperhill,0.38,90
2017-04-11,kileleshwa,0.521,96
2017-04-11,runda,0.499,102
2017-04-11,muthaiga,0.721,102
2017-04-11,south-b,0.412,84
2017-04-11,south-c,0.576,78
2017-04-11,ngong-road,0.415,90
2017-04-11,thika-road,0.441,78
2017-04-12,westlands,0.68,86
2017-04-12,kilimani,0.523,81
2017-04-12,karen,0.515,86
2017-04-12,lavington,0.98,81
2017-04-12,langata,0.754,71
2017-04-12,gigiri,0.398,86
2017-04-12,parklands,0.421,76
2017-04-12,upperhill,0.359,76
2017-04-12,kileleshwa,0.485,81
2017-04-12,runda,0.457,86
2017-04-12,muthaiga,0.65,86
2017-04-12,south-b,0.39,71
2017-04-12,south-c,0.525,65
2017-04-12,ngong-road,0.387,76
2017-04-12,thika-road,0.417,65
2017-04-13,westlands,0.893,128
2017-04-13,kilimani,0.668,120
2017-04-13,karen,0.629,128
2017-04-13,lavington,0.98,120
2017-04-13,langata,0.98,105
2017-04-13,gigiri,0.469,128
2017-04-13,parklands,0.498,113
2017-04-13,upperhill,0.413,113
2017-04-13,kileleshwa,0.58,120
2017-04-13,runda,0.566,128
2017-04-13,muthaiga,0.837,128
2017-04-13,south-b,0.448,105
2017-04-13,south-c,0.66,97
2017-04-13,ngong-road,0.459,113
2017-04-13,thika-road,0.479,97
2017-04-14,westlands,0.948,121
2017-04-14,kilimani,0.734,114
2017-04-14,karen,0.7,121
2017-04-14,lavington,0.98,114
2017-04-14,langata,0.98,99
2017-04-14,gigiri,0.547,121
2017-04-14,parklands,0.575,106
2017-04-14,upperhill,0.494,106
2017-04-14,kileleshwa,0.654,114
2017-04-14,runda,0.638,121
2017-04-14,muthaiga,0.896,121
2017-04-14,south-b,0.529,99
2017-04-14,south-c,0.727,92
2017-04-14,ngong-road,0.537,106
2017-04-14,thika-road,0.559,92
2017-04-15,westlands,0.841,100
2017-04-15,kilimani,0.661,94
2017-04-15,karen,0.643,100
2017-04-15,lavington,0.98,94
2017-04-15,langata,0.926,82
2017-04-15,gigiri,0.512,100
2017-04-15,parklands,0.537,88
2017-04-15,upperhill,0.467,88
2017-04-15,kileleshwa,0.607,94
2017-04-15,runda,0.584,100
2017-04-15,muthaiga,0.802,100
2017-04-15,south-b,0.499,82
2017-04-15,south-c,0.66,76
2017-04-15,ngong-road,0.501,88
2017-04-15,thika-road,0.528,76
2017-04-16,westlands,0.765,85
2017-04-16,kilimani,0.61,80
2017-04-16,karen,0.602,85
2017-04-16,lavington,0.98,80
2017-04-16,langata,0.838,70
2017-04-16,gigiri,0.486,85
2017-04-16,parklands,0.509,75
2017-04-16,upperhill,0.448,75
2017-04-16,kileleshwa,0.573,80
2017-04-16,runda,0.545,85
2017-04-16,muthaiga,0.735,85
2017-04-16,south-b,0.478,70
2017-04-16,south-c,0.611,65
2017-04-16,ngong-road,0.476,75
2017-04-16,thika-road,0.506,65
2017-04-17,westlands,0.837,117
2017-04-17,kilimani,0.63,110
2017-04-17,karen,0.599,117
2017-04-17,lavington,0.98,110
2017-04-17,langata,0.935,96
2017-04-17,gigiri,0.451,117
2017-04-17,parklands,0.478,103
2017-04-17,upperhill,0.399,103
2017-04-17,kileleshwa,0.555,110
2017-04-17,runda,0.538,117
2017-04-17,muthaiga,0.788,117
2017-04-17,south-b,0.433,96
2017-04-17,south-c,0.624,89
2017-04-17,ngong-road,0.44,103
2017-04-17,thika-road,0.463,89
2017-04-18,westlands,0.695,89
2017-04-18,kilimani,0.533,84
2017-04-18,karen,0.523,89
2017-04-18,lavington,0.98,84
2017-04-18,langata,0.771,73
2017-04-18,gigiri,0.403,89
2017-04-18,parklands,0.427,78
2017-04-18,upperhill,0.363,78
2017-04-18,kileleshwa,0.492,84
2017-04-18,runda,0.465,89
2017-04-18,muthaiga,0.663,89
2017-04-18,south-b,0.394,73
2017-04-18,south-c,0.534,68
2017-04-18,ngong-road,0.392,78
2017-04-18,thika-road,0.422,68
2017-04-19,westlands,0.822,114
2017-04-19,kilimani,0.62,107
2017-04-19,karen,0.591,114
2017-04-19,lavington,0.98,107
2017-04-19,langata,0.918,93
2017-04-19,gigiri,0.446,114
2017-04-19,parklands,0.472,100
2017-04-19,upperhill,0.395,100
2017-04-19,kileleshwa,0.548,107
2017-04-19,runda,0.53,114
2017-04-19,muthaiga,0.775,114
2017-04-19,south-b,0.429,93
2017-04-19,south-c,0.615,87
2017-04-19,ngong-road,0.435,100
2017-04-19,thika-road,0.458,87
2017-04-20,westlands,0.746,99
2017-04-20,kilimani,0.568,93
2017-04-20,karen,0.55,99
2017-04-20,lavington,0.98,93
2017-04-20,langata,0.83,81
2017-04-20,gigiri,0.42,99
2017-04-20,parklands,0.445,87
2017-04-20,upperhill,0.376,87
2017-04-20,kileleshwa,0.514,93
2017-04-20,runda,0.491,99
2017-04-20,muthaiga,0.708,99
2017-04-20,south-b,0.408,81
2017-04-20,south-c,0.566,75
2017-04-20,ngong-road,0.409,87
2017-04-20,thika-road,0.436,75
2017-04-21,westlands,0.836,99
2017-04-21,kilimani,0.658,93
2017-04-21,karen,0.64,99
2017-04-21,lavington,0.98,93
2017-04-21,langata,0.92,81
2017-04-21,gigiri,0.51,99
2017-04-21,parklands,0.535,87
2017-04-21,upperhill,0.466,87
2017-04-21,kileleshwa,0.604,93
2017-04-21,runda,0.581,99
2017-04-21,muthaiga,0.798,99
2017-04-21,south-b,0.498,81
2017-04-21,south-c,0.656,75
2017-04-21,ngong-road,0.499,87
2017-04-21,thika-road,0.526,75
2017-04-22,westlands,0.866,105
2017-04-22,kilimani,0.679,99
2017-04-22,karen,0.656,105
2017-04-22,lavington,0.98,99
2017-04-22,langata,0.955,86
2017-04-22,gigiri,0.52,105
2017-04-22,parklands,0.546,92
2017-04-22,upperhill,0.474,92
2017-04-22,kileleshwa,0.618,99
2017-04-22,runda,0.597,105
2017-04-22,muthaiga,0.825,105
2017-04-22,south-b,0.506,86
2017-04-22,south-c,0.676,80
2017-04-22,ngong-road,0.51,92
2017-04-22,thika-road,0.535,80
2017-04-23,westlands,0.887,109
2017-04-23,kilimani,0.693,102
2017-04-23,karen,0.667,109
2017-04-23,lavington,0.98,102
2017-04-23,langata,0.978,89
2017-04-23,gigiri,0.527,109
2017-04-23,parklands,0.553,96
2017-04-23,upperhill,0.479,96
2017-04-23,kileleshwa,0.627,102
2017-04-23,runda,0.607,109
2017-04-23,muthaiga,0.843,109
2017-04-23,south-b,0.512,89
2017-04-23,south-c,0.689,83
2017-04-23,ngong-road,0.516,96
2017-04-23,thika-road,0.541,83
2017-04-24,westlands,0.731,96
2017-04-24,kilimani,0.558,90
2017-04-24,karen,0.542,96
2017-04-24,lavington,0.98,90
2017-04-24,langata,0.812,79
2017-04-24,gigiri,0.415,96
2017-04-24,parklands,0.439,84
2017-04-24,upperhill,0.372,84
2017-04-24,kileleshwa,0.508,90
2017-04-24,runda,0.483,96
2017-04-24,muthaiga,0.694,96
2017-04-24,south-b,0.404,79
2017-04-24,south-c,0.557,73
2017-04-24,ngong-road,0.404,84
2017-04-24,thika-road,0.432,73
2017-04-25,westlands,0.629,76
2017-04-25,kilimani,0.488,71
2017-04-25,karen,0.487,76
2017-04-25,lavington,0.966,71
2017-04-25,langata,0.695,62
2017-04-25,gigiri,0.381,76
2017-04-25,parklands,0.403,67
2017-04-25,upperhill,0.346,67
2017-04-25,kileleshwa,0.462,71
2017-04-25,runda,0.431,76
2017-04-25,muthaiga,0.605,76
2017-04-25,south-b,0.376,62
2017-04-25,south-c,0.492,58
2017-04-25,ngong-road,0.37,67
2017-04-25,thika-road,0.403,58
2017-04-26,westlands,0.624,75
2017-04-26,kilimani,0.485,71
2017-04-26,karen,0.485,75
2017-04-26,lavington,0.957,71
2017-04-26,langata,0.689,61
2017-04-26,gigiri,0.379,75
2017-04-26,parklands,0.401,66
2017-04-26,upperhill,0.345,66
2017-04-26,kileleshwa,0.46,71
2017-04-26,runda,0.429,75
2017-04-26,muthaiga,0.601,75
2017-04-26,south-b,0.375,61
2017-04-26,south-c,0.489,57
2017-04-26,ngong-road,0.369,66
2017-04-26,thika-road,0.401,57
2017-04-27,westlands,0.781,106
2017-04-27,kilimani,0.592,100
2017-04-27,karen,0.569,106
2017-04-27,lavington,0.98,100
2017-04-27,langata,0.871,87
2017-04-27,gigiri,0.432,106
2017-04-27,parklands,0.458,93
2017-04-27,upperhill,0.385,93
2017-04-27,kileleshwa,0.53,100
2017-04-27,runda,0.509,106
2017-04-27,muthaiga,0.739,106
2017-04-27,south-b,0.418,87
2017-04-27,south-c,0.589,81
2017-04-27,ngong-road,0.421,93
2017-04-27,thika-road,0.447,81
2017-04-28,westlands,0.98,161
2017-04-28,kilimani,0.873,151
2017-04-28,karen,0.809,161
2017-04-28,lavington,0.98,151
2017-04-28,langata,0.98,132
2017-04-28,gigiri,0.615,161
2017-04-28,parklands,0.648,142
2017-04-28,upperhill,0.545,142
2017-04-28,kileleshwa,0.745,151
2017-04-28,runda,0.742,161
2017-04-28,muthaiga,0.98,161
2017-04-28,south-b,0.584,132
2017-04-28,south-c,0.856,122
2017-04-28,ngong-road,0.605,142
2017-04-28,thika-road,0.617,122
2017-04-29,westlands,0.98,169
2017-04-29,kilimani,0.9,159
2017-04-29,karen,0.831,169
2017-04-29,lavington,0.98,159
2017-04-29,langata,0.98,139
2017-04-29,gigiri,0.629,169
2017-04-29,parklands,0.663,149
2017-04-29,upperhill,0.555,149
2017-04-29,kileleshwa,0.763,159
2017-04-29,runda,0.763,169
2017-04-29,muthaiga,0.98,169
2017-04-29,south-b,0.595,139
2017-04-29,south-c,0.882,128
2017-04-29,ngong-road,0.618,149
2017-04-29,thika-road,0.629,128
2017-04-30,westlands,0.836,99
2017-04-30,kilimani,0.658,93
2017-04-30,karen,0.64,99
2017-04-30,lavington,0.98,93
2017-04-30,langata,0.92,81
2017-04-30,gigiri,0.51,99
2017-04-30,parklands,0.535,87
2017-04-30,upperhill,0.466,87
2017-04-30,kileleshwa,0.604,93
2017-04-30,runda,0.581,99
2017-04-30,muthaiga,0.798,99
2017-04-30,south-b,0.498,81
2017-04-30,south-c,0.656,75
2017-04-30,ngong-road,0.499,87
2017-04-30,thika-road,0.526,75
2017-05-01,westlands,0.837,117
2017-05-01,kilimani,0.63,110
2017-05-01,karen,0.599,117
2017-05-01,lavington,0.98,110
2017-05-01,langata,0.935,96
2017-05-01,gigiri,0.451,117
2017-05-01,parklands,0.478,103
2017-05-01,upperhill,0.399,103
2017-05-01,kileleshwa,0.555,110
2017-05-01,runda,0.538,117
2017-05-01,muthaiga,0.788,117
2017-05-01,south-b,0.433,96
2017-05-01,south-c,0.624,89
2017-05-01,ngong-road,0.44,103
2017-05-01,thika-road,0.463,89
2017-05-02,westlands,0.913,132
2017-05-02,kilimani,0.682,124
2017-05-02,karen,0.64,132
2017-05-02,lavington,0.98,124
2017-05-02,langata,0.98,108
2017-05-02,gigiri,0.476,132
2017-05-02,parklands,0.505,116
2017-05-02,upperhill,0.418,116
2017-05-02,kileleshwa,0.589,124
2017-05-02,runda,0.577,132
2017-05-02,muthaiga,0.855,132
2017-05-02,south-b,0.454,108
2017-05-02,south-c,0.673,100
2017-05-02,ngong-road,0.466,116
2017-05-02,thika-road,0.485,100
2017-05-03,westlands,0.71,92
2017-05-03,kilimani,0.544,86
2017-05-03,karen,0.531,92
2017-05-03,lavington,0.98,86
2017-05-03,langata,0.789,75
2017-05-03,gigiri,0.408,92
2017-05-03,parklands,0.432,81
2017-05-03,upperhill,0.367,81
2017-05-03,kileleshwa,0.499,86
2017-05-03,runda,0.473,92
2017-05-03,muthaiga,0.677,92
2017-05-03,south-b,0.398,75
2017-05-03,south-c,0.544,70
2017-05-03,ngong-road,0.398,81
2017-05-03,thika-road,0.426,70
2017-05-04,westlands,0.792,108
2017-05-04,kilimani,0.599,102
2017-05-04,karen,0.575,108
2017-05-04,lavington,0.98,102
2017-05-04,langata,0.883,89
2017-05-04,gigiri,0.435,108
2017-05-04,parklands,0.461,95
2017-05-04,upperhill,0.387,95
2017-05-04,kileleshwa,0.535,102
2017-05-04,runda,0.514,108
2017-05-04,muthaiga,0.748,108
2017-05-04,south-b,0.42,89
2017-05-04,south-c,0.595,82
2017-05-04,ngong-road,0.425,95
2017-05-04,thika-road,0.45,82
2017-05-05,westlands,0.98,135
2017-05-05,kilimani,0.783,127
2017-05-05,karen,0.738,135
2017-05-05,lavington,0.98,127
2017-05-05,langata,0.98,111
2017-05-05,gigiri,0.571,135
2017-05-05,parklands,0.601,119
2017-05-05,upperhill,0.512,119
2017-05-05,kileleshwa,0.686,127
2017-05-05,runda,0.674,135
2017-05-05,muthaiga,0.959,135
2017-05-05,south-b,0.548,111
2017-05-05,south-c,0.772,103
2017-05-05,ngong-road,0.561,119
2017-05-05,thika-road,0.579,103
2017-05-06,westlands,0.877,107
2017-05-06,kilimani,0.686,101
2017-05-06,karen,0.662,107
2017-05-06,lavington,0.98,101
2017-05-06,langata,0.967,88
2017-05-06,gigiri,0.524,107
2017-05-06,parklands,0.549,94
2017-05-06,upperhill,0.476,94
2017-05-06,kileleshwa,0.623,101
2017-05-06,runda,0.602,107
2017-05-06,muthaiga,0.834,107
2017-05-06,south-b,0.509,88
2017-05-06,south-c,0.682,81
2017-05-06,ngong-road,0.513,94
2017-05-06,thika-road,0.538,81
2017-05-07,westlands,0.78,88
2017-05-07,kilimani,0.62,83
2017-05-07,karen,0.61,88
2017-05-07,lavington,0.98,83
2017-05-07,langata,0.856,72
2017-05-07,gigiri,0.491,88
2017-05-07,parklands,0.515,77
2017-05-07,upperhill,0.452,77
2017-05-07,kileleshwa,0.579,83
2017-05-07,runda,0.553,88
2017-05-07,muthaiga,0.749,88
2017-05-07,south-b,0.483,72
2017-05-07,south-c,0.621,67
2017-05-07,ngong-road,0.481,77
2017-05-07,thika-road,0.51,67
2017-05-08,westlands,0.939,137
2017-05-08,kilimani,0.7,129
2017-05-08,karen,0.654,137
2017-05-08,lavington,0.98,129
2017-05-08,langata,0.98,112
2017-05-08,gigiri,0.485,137
2017-05-08,parklands,0.514,121
2017-05-08,upperhill,0.424,121
2017-05-08,kileleshwa,0.601,129
2017-05-08,runda,0.59,137
2017-05-08,muthaiga,0.878,137
2017-05-08,south-b,0.461,112
2017-05-08,south-c,0.689,104
2017-05-08,ngong-road,0.474,121
2017-05-08,thika-road,0.492,104
2017-05-09,westlands,0.969,143
2017-05-09,kilimani,0.72,134
2017-05-09,karen,0.67,143
2017-05-09,lavington,0.98,134
2017-05-09,langata,0.98,117
2017-05-09,gigiri,0.495,143
2017-05-09,parklands,0.525,126
2017-05-09,upperhill,0.432,126
2017-05-09,kileleshwa,0.614,134
2017-05-09,runda,0.605,143
2017-05-09,muthaiga,0.904,143
2017-05-09,south-b,0.469,117
2017-05-09,south-c,0.708,109
2017-05-09,ngong-road,0.484,126
2017-05-09,thika-road,0.501,109
2017-05-10,westlands,0.675,85
2017-05-10,kilimani,0.52,80
2017-05-10,karen,0.512,85
2017-05-10,lavington,0.98,80
2017-05-10,langata,0.748,70
2017-05-10,gigiri,0.396,85
2017-05-10,parklands,0.419,75
2017-05-10,upperhill,0.358,75
2017-05-10,kileleshwa,0.483,80
2017-05-10,runda,0.455,85
2017-05-10,muthaiga,0.645,85
2017-05-10,south-b,0.388,70
2017-05-10,south-c,0.521,65
2017-05-10,ngong-road,0.386,75
2017-05-10,thika-road,0.416,65
2017-05-11,westlands,0.888,127
2017-05-11,kilimani,0.665,119
2017-05-11,karen,0.626,127
2017-05-11,lavington,0.98,119
2017-05-11,langata,0.98,104
2017-05-11,gigiri,0.468,127
2017-05-11,parklands,0.496,112
2017-05-11,upperhill,0.412,112
2017-05-11,kileleshwa,0.578,119
2017-05-11,runda,0.564,127
2017-05-11,muthaiga,0.833,127
2017-05-11,south-b,0.447,104
2017-05-11,south-c,0.657,97
2017-05-11,ngong-road,0.457,112
2017-05-11,thika-road,0.477,97
2017-05-12,westlands,0.821,96
2017-05-12,kilimani,0.648,90
2017-05-12,karen,0.632,96
2017-05-12,lavington,0.98,90
2017-05-12,langata,0.902,79
2017-05-12,gigiri,0.505,96
2017-05-12,parklands,0.529,84
2017-05-12,upperhill,0.462,84
2017-05-12,kileleshwa,0.598,90
2017-05-12,runda,0.573,96
2017-05-12,muthaiga,0.784,96
2017-05-12,south-b,0.494,79
2017-05-12,south-c,0.647,73
2017-05-12,ngong-road,0.494,84
2017-05-12,thika-road,0.522,73
2017-05-13,westlands,0.871,106
2017-05-13,kilimani,0.682,100
2017-05-13,karen,0.659,106
2017-05-13,lavington,0.98,100
2017-05-13,langata,0.961,87
2017-05-13,gigiri,0.522,106
2017-05-13,parklands,0.548,93
2017-05-13,upperhill,0.475,93
2017-05-13,kileleshwa,0.62,100
2017-05-13,runda,0.599,106
2017-05-13,muthaiga,0.829,106
2017-05-13,south-b,0.508,87
2017-05-13,south-c,0.679,81
2017-05-13,ngong-road,0.511,93
2017-05-13,thika-road,0.537,81
2017-05-14,westlands,0.98,130
2017-05-14,kilimani,0.765,122
2017-05-14,karen,0.725,130
2017-05-14,lavington,0.98,122
2017-05-14,langata,0.98,107
2017-05-14,gigiri,0.563,130
2017-05-14,parklands,0.591,114
2017-05-14,upperhill,0.505,114
2017-05-14,kileleshwa,0.675,122
2017-05-14,runda,0.662,130
2017-05-14,muthaiga,0.936,130
2017-05-14,south-b,0.541,107
2017-05-14,south-c,0.756,99
2017-05-14,ngong-road,0.552,114
2017-05-14,thika-road,0.572,99
2017-05-15,westlands,0.863,122
2017-05-15,kilimani,0.648,115
2017-05-15,karen,0.613,122
2017-05-15,lavington,0.98,115
2017-05-15,langata,0.965,100
2017-05-15,gigiri,0.459,122
2017-05-15,parklands,0.487,107
2017-05-15,upperhill,0.405,107
2017-05-15,kileleshwa,0.567,115
2017-05-15,runda,0.551,122
2017-05-15,muthaiga,0.811,122
2017-05-15,south-b,0.44,100
2017-05-15,south-c,0.641,93
2017-05-15,ngong-road,0.449,107
2017-05-15,thika-road,0.47,93
2017-05-16,westlands,0.71,92
2017-05-16,kilimani,0.544,86
2017-05-16,karen,0.531,92
2017-05-16,lavington,0.98,86
2017-05-16,langata,0.789,75
2017-05-16,gigiri,0.408,92
2017-05-16,parklands,0.432,81
2017-05-16,upperhill,0.367,81
2017-05-16,kileleshwa,0.499,86
2017-05-16,runda,0.473,92
2017-05-16,muthaiga,0.677,92
2017-05-16,south-b,0.398,75
2017-05-16,south-c,0.544,70
2017-05-16,ngong-road,0.398,81
